time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,ground_station_distance,comm_range_status,velocity_total,acceleration_x,acceleration_y,acceleration_z,acceleration_total
1.8,8.051944571032259,185.38704932800138,11.032652864395484,18.979618080602037,-104.03110801596429,26.458047460000003,269.3885424180611,-0.38268343236457486,8.202248004157819e-07,0.9238795325110735,3.3974823657346837e-07,-1.0000007932831058e-07,0.0,0.05631872292610746,0.018095585712151606,0.015106208324197401,0.01210236466036499,5.4999986787151986e-06,-1.0000000827403704e-06,0.3758812002445202,289.98739023714865,0,0.035619672208242456,5.4999986787151986e-06,-1.0000000827403704e-06,0.3758812002445202,0.20669922777132999
2.0,8.091260993892764,185.98223801800413,11.032651941692434,18.979741107675473,-104.03110811596429,26.458047479999998,269.39223323026414,-0.3808198044700499,0.03772116106921616,0.9193828036008026,0.0910420286137731,-4.99999970315912e-07,9.999997274690034e-08,0.01845406101523395,0.019666373533383387,0.01642261976929318,0.01316036032247081,-1.999999454938008e-06,4.999998637345018e-07,-0.1893233095543676,289.99081891859686,0,0.033660517276295134,-1.999999454938008e-06,4.999998637345018e-07,-0.1893233095543676,0.23707117418111082
2.1,8.11089875640233,186.27944015899064,11.032650526082247,18.979929855700437,-104.0311081259643,26.45804749,269.3978956710131,-0.3535531044147922,0.14644730030078829,0.8535533240827944,0.3535535511637322,-1.0000007932831058e-07,1.0000000827403701e-07,0.056624407489493885,0.02103677908058616,0.017572140783913764,0.014084907018436704,3.999998909876011e-06,3.552713666889097e-13,0.381703464742599,289.9960791577521,0,0.04127632805173562,3.999998909876011e-06,3.552713666889097e-13,0.381703464742599,0.3051009399333279
2.3,8.149970353364552,186.87299398884537,11.032649617342646,18.980051020980582,-104.0311082359643,26.4580475,269.40153062941744,-0.3822896963466191,0.0173550440567127,0.9229302368847306,0.04187085330984048,-5.50000009980068e-07,5.0000004137018616e-08,0.01817479202173902,0.022617123875448862,0.018899162135076274,0.015153129355953327,-2.24999965325879e-06,-2.5000002068509227e-07,-0.1922480773387746,289.99945597153817,0,0.033283691200179204,-2.24999965325879e-06,-2.5000002068509227e-07,-0.1922480773387746,0.26845243142513686
2.4,8.169477368805234,187.16931929764107,11.032648197101226,18.980240386503215,-104.03110825596428,26.4580475,269.40721159509644,-0.3826834323630655,1.626270962913013e-06,0.9238795325104482,6.73623488976036e-07,-1.9999987443952686e-07,0.0,0.05680965679005107,0.023978365993324265,0.02004336672384288,0.01607494837202353,3.5000013554054085e-06,-5.000000413701857e-07,0.3863486476831202,290.0047334474413,0,0.035540993015900704,3.5000013554054085e-06,-5.000000413701857e-07,0.3863486476831202,0.2603322838087206
2.61,8.210200088920079,187.79054958741378,11.032647338435446,18.98035487527386,-104.03110833596429,26.4580475,269.4106462582159,-0.382683432276486,1.0759478605812447e-05,0.9238795324745859,4.456721961782706e-06,-3.8095241247252235e-07,0.0,0.01635553866397762,0.02552821249849898,0.021347627815169735,0.01712670982213937,-8.616787525380739e-07,0.0,-0.19263865774320696,290.0079241958587,0,0.03094994238083299,-8.616787525380739e-07,0.0,-0.19263865774320696,0.18792017515366854
2.7,8.2275961024729,188.0563308041621,11.03264666927262,18.980444096984126,-104.0311084159643,26.45804751,269.41332290952374,-0.38194307765533797,0.023792749223622338,0.9220938742268951,0.05741321824096955,-8.888889624358824e-07,1.111111203044853e-07,0.029740570087394797,0.02687906616102201,0.022485800887459863,0.018045432442998215,-5.643739444037314e-06,1.2345680033831658e-06,0.1487225713713015,290.0104107742459,0,0.03508778885421122,-5.643739444037314e-06,1.2345680033831658e-06,0.1487225713713015,0.15986029991582418
2.9,8.266105017613537,188.64590342175129,11.032644985814903,18.980668558012887,-104.03110844596429,26.45804751,269.42005674038654,-0.38268343236184815,2.0579950899344843e-06,0.923879532509944,8.524494775889841e-07,-1.4999997688391907e-07,0.0,0.03366915431399779,0.028435326404333855,0.023798837840007237,0.019106475218627284,3.6944449277598213e-06,-5.555556015224272e-07,0.019642921133015006,290.01666637717653,0,0.027879825807752178,3.6944449277598213e-06,-5.555556015224272e-07,0.019642921133015006,0.09982312546116674
3.0,8.285279844750933,188.94011988577776,11.032644014214293,18.980798104760844,-104.03110852596427,26.45804752,269.4239431428254,-0.3819433442583184,0.023788468222336115,0.922093983617012,0.05741146169290691,-7.999997819752018e-07,1.0000000827403701e-07,0.0388640243886584,0.029755250708852033,0.024913992578495005,0.02000860119694966,-6.499998050912821e-06,1.000000082740369e-06,0.051948700746606034,290.0202768055019,0,0.037672105745801585,-6.499998050912821e-06,1.000000082740369e-06,0.051948700746606034,0.16028894236549118
3.21,8.325314325280974,189.55666554280648,11.032642923797612,18.980943493651733,-104.0311085959643,26.458047540000003,269.428304809552,-0.37898349288949645,0.05308598256518157,0.9149491450986289,0.12814621514369645,-3.3333346241956215e-07,9.523810311813059e-08,0.020769841555214785,0.031278578124184435,0.026202843342570652,0.021052445841119146,2.22222056931257e-06,-2.267573883764962e-08,-0.08616277539735057,290.02432875171536,0,0.03800816810427689,2.22222056931257e-06,-2.267573883764962e-08,-0.08616277539735057,0.16444048453612853
3.3,8.34242789012978,189.82033303863912,11.032641454166498,18.98113944446681,-104.03110860596428,26.458047540000003,269.4341833340043,-0.38268343236461716,7.858074310259297e-07,0.923879532511091,3.254920953910327e-07,-1.1111088345690726e-07,0.0,0.06531693835856671,0.03260501828758953,0.027326823632598675,0.021963874626661266,2.469139766251725e-06,-1.0582011457570083e-06,0.49496774225946655,290.0297898255913,0,0.04368198384729005,2.469139766251725e-06,-1.0582011457570083e-06,0.49496774225946655,0.2217466025167048
3.5,8.380200290014729,190.40498125354344,11.032639883122403,18.981348917012756,-104.0311086659643,26.45804753,269.44046751038263,0.3813798703047402,0.03155953011214741,-0.9207317277747787,0.07620023657647623,-3.000000958763846e-07,-5.0000004137018504e-08,0.03142088189179046,0.03411302354262239,0.02860675846400686,0.023003133748375773,-9.444460620973858e-07,-2.5000002068509227e-07,-0.1694802823338811,290.03562777973156,0,0.042381945027964926,-9.444460620973858e-07,-2.5000002068509227e-07,-0.1694802823338811,0.24103126501603783
3.6,8.399015179887035,190.69661818922106,11.032638332166579,18.98155571112285,-104.0311086659643,26.45804753,269.4466713336856,-0.0,0.3826834323650898,0.0,0.9238795325112867,0.0,0.0,0.06203823302939776,0.03540647907323107,0.02970651061269828,0.023897337878304885,3.0000009587638433e-06,5.000000413701845e-07,0.30617351137607274,290.0413910843978,0,0.050915787753171585,3.0000009587638433e-06,5.000000413701845e-07,0.30617351137607274,0.28594915970223805
3.8,8.43637237982342,191.2784529096354,11.032636713975064,18.98177146999151,-104.03110872596429,26.45804753,269.4531440997454,-0.38268343235105634,4.281999603779585e-06,0.9238795325054738,1.7736623099547061e-06,-2.9999995376783815e-07,0.0,0.032363830299004845,0.03691614349232848,0.03099243055763453,0.024944432939596133,-1.4999997688391926e-06,0.0,-0.14837201365196478,290.0474042757344,0,0.044434821590260014,-1.4999997688391926e-06,0.0,-0.14837201365196478,0.21602889471797124
3.9,8.454971710298961,191.56862483514698,11.032635127998685,18.981982933508796,-104.0311087359643,26.45804753,269.4594880052638,-0.38268343236468394,7.281636389111957e-07,0.9238795325111187,3.016152549105626e-07,-1.0000007932831058e-07,0.0,0.0634390551840624,0.03821339640441086,0.03209940870003299,0.025847109798192436,1.999998744395274e-06,0.0,0.3107522488505753,290.0532977574857,0,0.049879263427134765,1.999998744395274e-06,0.0,0.3107522488505753,0.23931280165851815
4.11,8.493716494177955,192.17629692654444,11.032633400113038,18.98221331826159,-104.0311088059643,26.45804753,269.4663995478477,-0.38268343234833707,4.678518961233115e-06,0.9238795325043475,1.937906005539026e-06,-3.33333327078088e-07,0.0,0.03291210754241541,0.039686701040229054,0.03335911798537855,0.02687595280603895,-1.1111107035703666e-06,0.0,-0.14536641734117586,290.0597186163194,0,0.045926130154238194,-1.1111107035703666e-06,0.0,-0.14536641734117586,0.1944486237972527
4.2,8.510237680379584,192.43600418538512,11.032632080643488,18.982389247534815,-104.03110885596428,26.45804753,269.47167742604444,-0.3826834323504323,4.3761867014421974e-06,0.9238795325052155,1.812675883203485e-06,-5.555553646748506e-07,0.0,0.05864309107500462,0.04096760233419401,0.03445655455060086,0.02777371120165001,-2.469133751075144e-06,0.0,0.2858998170287695,290.0646218064302,0,0.05064706210204054,-2.469133751075144e-06,0.0,0.2858998170287695,0.19216606782618756
4.4,8.546680249525773,193.01151495687571,11.032629967015156,18.982671064645913,-104.03110887596429,26.458047550000003,269.4801319393774,-0.35355299842278803,0.1464475561864461,0.8535532801796878,0.3535536571551328,-1.0000007932831058e-07,1.0000000827403701e-07,0.042272566664678345,0.042421559739312144,0.03570496686285916,0.02879672778439018,2.277776426732698e-06,5.000000413701845e-07,-0.08185262205163131,290.07247612309766,0,0.04586513732101727,2.277776426732698e-06,5.000000413701845e-07,-0.08185262205163131,0.146454676816461
4.5,8.564788356106273,193.2984092997603,11.032628567802904,18.982857626279372,-104.03110890596429,26.45804752,269.48572878838115,0.35355432946565696,0.1464443427477344,-0.8535537621467234,0.3535524935825632,-2.999999537678388e-07,-3.0000002482211236e-07,0.055968490037799,0.04366661826314703,0.03677647502497365,0.029676371473803902,-1.999998744395289e-06,-4.000000330961508e-06,0.13695923373120708,290.07767566529503,0,0.05233116815317971,-1.999998744395289e-06,-4.000000330961508e-06,0.13695923373120708,0.1688070541998318
4.7,8.600708917504505,193.87041214631236,11.03262659133134,18.98312115582123,-104.03110893596428,26.45804751,269.4936346746369,0.3777422949357242,0.06129737371657864,-0.9119500099553972,0.14798841148716177,-1.4999997688391873e-07,-5.0000004137018504e-08,0.039529431278708636,0.045099919974039684,0.03801281014708713,0.03069315243844467,7.499998844195996e-07,1.2500001034254682e-06,-0.08219529379545176,290.0850203554719,0,0.04918361980264186,7.499998844195996e-07,1.2500001034254682e-06,-0.08219529379545176,0.13396400317224072
4.8,8.618559940091039,194.1554952277253,11.032624960274799,18.98333863002691,-104.03110894596429,26.45804751,269.5001589008074,-0.3826834323647061,7.080381958697999e-07,0.9238795325111278,2.932790234540707e-07,-1.0000007932831103e-07,0.0,0.06524226170483895,0.04634467561037784,0.03908911236338327,0.03157999874487175,4.999989755560788e-07,5.000000413701868e-07,0.257128304261304,290.09108147981544,0,0.053759743450147376,4.999989755560788e-07,5.000000413701868e-07,0.257128304261304,0.16208914991196818
5.0,8.65393847691513,194.72376135582684,11.03262281500733,18.983624665689078,-104.03110897596429,26.4580475,269.5087399706723,0.3777422728432959,0.06129750985861937,-0.9119500008043908,0.14798846787903772,-1.4999997688391873e-07,-5.0000004137018504e-08,0.04290534932465558,0.04775603175225017,0.04031259762614503,0.032590137392584165,-2.499994877780383e-07,-2.5000002068509227e-07,-0.11168456190091672,290.0990534849445,0,0.052054018675861624,-2.499994877780383e-07,-2.5000002068509227e-07,-0.11168456190091672,0.15241062188752647
5.1,8.67150704665744,195.00691914633666,11.032621186177709,18.983841842972087,-104.03110897596429,26.4580475,269.51525528916255,-0.0,0.3826834323650898,0.0,0.9238795325112867,0.0,0.0,0.0651531849024425,0.04898102587773107,0.04137732027897131,0.03347099443750269,1.4999997688391926e-06,5.000000413701868e-07,0.22247835577786995,290.10510637674696,0,0.05718080305130622,1.4999997688391926e-06,5.000000413701868e-07,0.22247835577786995,0.17141853710595778
5.3,8.706314115033654,195.57122125711322,11.032618814184401,18.984158108746534,-104.03110901596429,26.458047479999998,269.52474326239604,0.37244671127014695,0.0879207408519529,-0.8991650067404972,0.21226323573680275,-2.0000001654807401e-07,-1.0000000827403701e-07,0.047439866167451286,0.050386106112853636,0.042602072467027643,0.03448649999483975,-1.000000082740369e-06,-5.000000413701845e-07,-0.08856659367495598,290.11392098657706,0,0.05414368975099506,-1.000000082740369e-06,-5.000000413701845e-07,-0.08856659367495598,0.13438016954336096
5.4,8.723584579283342,195.85234049737906,11.032617185100571,18.98437531992372,-104.0311090259643,26.45804749,269.53125959771165,-0.353553145324315,0.14644720153697044,0.8535533410280061,0.35355351025439147,-1.0000007932831015e-07,1.0000000827403657e-07,0.06516335315609433,0.051590236315448956,0.043654550139384254,0.03536101544717636,9.999993721976333e-07,2.000000165480725e-06,0.17723486988642945,290.1199748767468,0,0.06663103445194324,9.999993721976333e-07,2.000000165480725e-06,0.17723486988642945,0.23489965188950893
5.61,8.759484089632265,196.44038273173368,11.032614557124074,18.984725716790145,-104.0311090559643,26.458047469999997,269.5417715037043,0.3662636377552086,0.11089435091765289,-0.8842378776123531,0.2677251695087242,-1.428571208418275e-07,-9.523810311813059e-08,0.0500566952030654,0.05295391183604649,0.04485005027667137,0.036356660153509426,-2.0408115006436844e-07,-9.297052923436533e-07,-0.07193646644299488,290.12974082760604,0,0.06218927579853915,-2.0408115006436844e-07,-9.297052923436533e-07,-0.07193646644299488,0.25280166192733267
5.7,8.774776620370528,196.69142112358423,11.032612186927436,18.98504174300863,-104.03110906596427,26.458047479999998,269.55125229025896,-0.35355312609273465,0.14644724796588396,0.8535531249485458,0.3535540319156969,-1.1111088345690726e-07,1.1111112030448584e-07,0.10534207282957056,0.05413609447985025,0.04588962520427273,0.037224484218743234,3.527359709435589e-07,2.292769149140186e-06,0.6142819736278361,290.1385488713889,0,0.07463506790177836,3.527359709435589e-07,2.292769149140186e-06,0.6142819736278361,0.36853721328935485
5.9,8.808320457511428,197.24711973558604,11.032610039707853,18.985328038952865,-104.0311090959643,26.458047479999998,269.559841168586,-0.38268343236309726,1.6135056818385652e-06,0.9238795325104615,6.683359364275642e-07,-1.5000011899246588e-07,0.0,0.04294439163516014,0.05547407785753409,0.04707000756522937,0.038212283098008615,-1.9444617767779293e-07,-5.555556015224287e-07,-0.31198840597205185,290.1465283387407,0,0.07629479824295385,-1.9444617767779293e-07,-5.555556015224287e-07,-0.31198840597205185,0.3692970611314411
6.0,8.824993027302614,197.52382540388928,11.032607297987186,18.98569360170848,-104.0311090959643,26.458047469999997,269.5708080512544,0.2705980500730306,0.2705980500730306,-0.6532814824382164,0.6532814824382164,0.0,-1.0000000827403746e-07,0.10966882668412875,0.05661630927042727,0.04808114862447598,0.03906065538954061,1.5000011899246642e-06,-1.0000000827403782e-06,0.6672443504896884,290.15671711864167,0,0.07923772853452378,1.5000011899246642e-06,-1.0000000827403782e-06,0.6672443504896884,0.37229108424612317
6.2,8.857925325596879,198.07488797572614,11.032603624886942,18.986183348407558,-104.03110908596429,26.458047469999997,269.5855004522268,-3.144075182617678e-07,0.38268343236501406,1.3023185817606944e-07,0.9238795325112554,5.000003966415529e-08,0.0,0.07346200486210812,0.057927396410468665,0.04924567550854967,0.04004021333535707,2.500001983207762e-07,5.000000413701869e-07,-0.181034109110103,290.1703671770399,0,0.074404599179481,2.500001983207762e-07,5.000000413701869e-07,-0.181034109110103,0.2658397689135693
6.3,8.874209291753468,198.34922038768065,11.032602005603277,18.98639925289643,-104.0311090959643,26.458047469999997,269.59197758689294,-0.3826834323647005,7.13185932564033e-07,0.9238795325111254,2.9541128580834225e-07,-1.0000007932831103e-07,0.0,0.06477134666113239,0.05906251299168166,0.05025750431500725,0.04089361608752771,-1.5000011899246686e-06,0.0,-0.08690658200975757,290.1763848332131,0,0.07870522905621198,-1.5000011899246686e-06,0.0,-0.08690658200975757,0.23689985779062672
6.5,8.906454940193118,198.89542650167127,11.032597946781973,18.986940429070128,-104.0311090959643,26.458047450000002,269.6082128721038,0.2705980500729746,0.2705980500729746,-0.6532814824382397,0.6532814824382397,0.0,-9.999997274690022e-08,0.08117642605441226,0.06034552400415032,0.051405447930802414,0.04186454128977753,5.000003966415548e-07,-4.999998637345006e-07,0.08202539696639928,290.1914684870879,0,0.07411180658724285,5.000003966415548e-07,-4.999998637345006e-07,0.08202539696639928,0.12570516101410797
6.6,8.922380280208925,199.16727592796997,11.032596335593448,18.987155254206858,-104.03110910596428,26.45804744,269.6146576262057,0.35355358684537186,0.1464461356113515,-0.8535533157986516,0.3535535711634108,-9.999979511121673e-08,-1.0000000827403746e-07,0.0644475410189218,0.06145556443784358,0.05240245070129401,0.042710219884320735,-9.99997951112171e-07,-3.552713723799139e-13,-0.16728885035490515,290.197456127807,0,0.07227631175617058,-9.99997951112171e-07,-3.552713723799139e-13,-0.16728885035490515,0.13433270645972842
6.8,8.953906027727673,199.70840710895135,11.032592000507732,18.987733265635786,-104.03110907596428,26.45804744,269.63199796907355,-7.991878221572253e-07,0.38268343236460095,3.3103443482058954e-07,0.9238795325110843,1.4999997688391873e-07,0.0,0.08670171433919896,0.06270934469942893,0.05353309362141797,0.04367212398586851,1.2499988599756762e-06,5.000000413701869e-07,0.11127086660138567,290.21356663448205,0,0.07829102873049495,1.2499988599756762e-06,5.000000413701869e-07,0.11127086660138567,0.14751179088138894
6.9,8.969458628665379,199.9776648134484,11.032590393394464,18.987947547404808,-104.03110908596429,26.45804744,269.6384264221442,-0.3826834323646945,7.185867698514771e-07,0.923879532511123,2.976483858609662e-07,-1.0000007932831015e-07,0.0,0.06428453070668604,0.0637933100241376,0.05451464726166588,0.044509740162622054,-2.500000562122276e-06,0.0,-0.22417183632512805,290.2195392033472,0,0.09901843192783921,-2.500000562122276e-06,0.0,-0.22417183632512805,0.3110437325056913
7.1,9.00024149612758,200.51350461616315,11.032585651147887,18.988579846948358,-104.0311090959643,26.45804743,269.6573954084508,0.35355350979984684,0.14644632161626958,-0.8535534919985309,0.35355314577922736,-5.0000039664155517e-08,-5.000000413701873e-08,0.09484493153280515,0.06501673121723182,0.05562728287109756,0.04546223841465238,2.5000019832077404e-07,-2.5000002068509455e-07,0.15280200413059614,290.23716307877277,0,0.09476545214933245,2.5000019832077404e-07,-2.5000002068509455e-07,0.15280200413059614,0.41921676234966
7.2,9.015528111469495,200.78006289936673,11.032581030811835,18.989195891755163,-104.0311090559643,26.45804743,269.67587675265486,-9.997969831093222e-07,0.38268343236432467,4.141294700228996e-07,0.9238795325109699,4.000000330961463e-07,0.0,0.18481344204076225,0.06607364593732915,0.05659277394202757,0.046291457138313605,4.500000727602994e-06,5.000000413701847e-07,0.8996851050795661,290.2543340374699,0,0.11744979061164054,4.500000727602994e-06,5.000000413701847e-07,0.8996851050795661,0.7108441180777825
7.4,9.04542095606709,201.31039699503822,11.03257887167973,18.989483776036003,-104.03110908596429,26.45804743,269.6845132810801,-0.38268343236311914,1.604602007867366e-06,0.9238795325104705,6.646479139137927e-07,-1.4999997688391873e-07,0.0,0.0431826421262826,0.06727995831508429,0.05770005437702532,0.047245781202832314,-2.7500000499003228e-06,0.0,-0.7081539995723976,290.26235828146406,0,0.12668086794783523,-2.7500000499003228e-06,0.0,-0.7081539995723976,0.7514225977273141
7.5,9.060322776264119,201.57414923718915,11.032573868594563,18.99015085405817,-104.0311090559643,26.45804742,269.7045256217452,0.06129842043732811,0.3777421250784606,-0.14798884505307144,0.9119499395980875,2.999999537678388e-07,-1.0000000827403746e-07,0.20012340665061928,0.06830887127866177,0.05864887947814621,0.048066270796967875,4.499999306517591e-06,-1.0000000827403782e-06,1.5694076452433725,290.28095195093925,0,0.12193045085173145,4.499999306517591e-06,-1.0000000827403782e-06,1.5694076452433725,0.8083001332033612
7.71,9.090982782263417,202.1248939586155,11.0325680704989,18.990923933479888,-104.03110903596428,26.45804742,269.7277180043966,-3.983550458334108e-07,0.3826834323649683,1.6500406262391126e-07,0.9238795325112366,9.523817078886733e-08,0.0,0.11043991738769626,0.06946829965722276,0.05972342607164024,0.04899881830476424,-9.750561094236737e-07,4.7619051559065465e-07,-0.4270642345853478,290.3025004721643,0,0.1095373253812083,-9.750561094236737e-07,4.7619051559065465e-07,-0.4270642345853478,0.6801180808219691
7.8,9.103900002006233,202.35960620296817,11.032566470909865,18.991137212018042,-104.03110904596429,26.45804742,269.7341163605413,-0.3826834323646908,7.219668962971143e-07,0.9238795325111215,2.9904848007728155e-07,-1.1111119925367871e-07,0.0,0.07109284605222568,0.07048206763555227,0.060667999659597814,0.049821684414331824,-2.292770778250515e-06,0.0,-0.43718968150522936,290.30844536701704,0,0.1124435330578134,-2.292770778250515e-06,0.0,-0.43718968150522936,0.6569129794153354
8.0,9.132299041033836,202.87829479190856,11.03256032851913,18.9919561974493,-104.0311090259643,26.458047399999998,269.758685923479,0.14644632480785522,0.3535535084778518,-0.35355339831601207,0.8535533873944108,9.999993721976343e-08,-1.0000000827403701e-07,0.12284781468849804,0.07160791985728485,0.061722488352241575,0.05074369500744337,1.0555556823672098e-06,-5.000000413701845e-07,0.2587748431813615,290.3312738038307,0,0.09953072936631112,1.0555556823672098e-06,-5.000000413701845e-07,0.2587748431813615,0.42497430055975355
8.11,9.147602965372592,203.16184574156526,11.032558741392917,18.992167814277835,-104.03110904596429,26.458047399999998,269.765034428335,-0.3826834323634689,1.4552701359804813e-06,0.9238795325106154,6.027926272844037e-07,-1.8181806767229825e-07,0.0,0.057713680509282196,0.0725770680423689,0.0626356087429038,0.05154542713518119,-2.5619818626551193e-06,9.090909843094321e-07,-0.5921284925383289,290.3371724765445,0,0.08895383957912598,-2.5619818626551193e-06,9.090909843094321e-07,-0.5921284925383289,0.4813867622651021
